id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4678890,Dolphin Inn,24196953,Alessandro,,I Centro Storico,41.89422,12.50773,Entire home/apt,65,2,105,2019-10-17,1.33,1,253,0,
4682679,make yourself comfortable @Claire's,24215489,Chiara,,VIII Appia Antica,41.87433,12.48093,Entire home/apt,100,7,19,2019-06-30,0.23,5,312,0,
4683821,Suite bagno privato e wifi Pantheon,6507829,Elisabetta,,I Centro Storico,41.89754,12.47885,Private room,101,1,200,2019-12-03,2.42,6,356,2,
4683890,antique decor apt with sunset view,1664232,Jessica,,VII San Giovanni/Cinecittà,41.86845,12.53953,Entire home/apt,75,7,0,,,1,365,0,
4684809,NIKAO SUITE Babbo B&b Roma Termini,9545560,Livia Elisabetta,,I Centro Storico,41.9076,12.49923,Private room,105,2,1,2019-04-30,0.03,3,53,0,
4685031,PINEAPPLE STANDARD B&b Roma Termini,9545560,Livia Elisabetta,,I Centro Storico,41.90644,12.49912,Private room,87,1,4,2015-06-10,0.05,3,62,0,
4689784,Cavallini Apartment,5232802,Coan,,I Centro Storico,41.90675,12.4716,Entire home/apt,254,3,79,2020-01-03,0.98,13,0,0,
4689958,Nice Apartment in Rome-EUR Zone,24248721,Arturo,,IX Eur,41.81907,12.44627,Entire home/apt,65,30,0,,,1,365,0,
4690881,Silence-Flat in the heart of Rome!,3789709,Fiorenza,,I Centro Storico,41.90466,12.47986,Entire home/apt,87,4,68,2018-06-25,0.87,1,55,0,
4691296,appartamento centro ampio e luminos,24254019,Luca,,XII Monte Verde,41.87276,12.46671,Entire home/apt,70,3,81,2018-09-30,1.06,1,350,5,
4691781,"Large ""Vatican Apartment"", breakfast included",24255561,Massimo,,XIII Aurelia,41.89957,12.44889,Entire home/apt,140,30,0,,,3,362,0,
4692005,Trastevere Terrace Loft,2405376,Lorenzo,,I Centro Storico,41.89291,12.46509,Entire home/apt,265,4,1,2018-06-04,0.02,53,0,0,
4696942,Colorato Appartamento in Stile Moderno vicino al Vaticano,18919683,Marco,,I Centro Storico,41.9114,12.44835,Entire home/apt,68,3,93,2021-08-04,1.13,2,331,6,CVN-002942-5
4701964,Colosseo-Termini Double/Twin Room,24306331,Paolo E Camilla,,I Centro Storico,41.89256,12.50956,Hotel room,170,2,3,2020-07-20,0.04,13,359,0,AFF-004702-2
4702535,"Centre: Beautiful, elegant, large apartment",3438501,Danila,,XII Monte Verde,41.87577,12.46445,Entire home/apt,136,2,61,2021-07-09,0.77,5,290,5,
4705322,A few steps from the Colosseum ....,18390599,Gian Paolo,,I Centro Storico,41.8978,12.49331,Entire home/apt,70,5,161,2021-09-28,1.95,1,211,6,30688
4707880,A little bed (sofà): cm. 100x195,23997701,Emanuele,,XII Monte Verde,41.87498,12.46791,Private room,58,1,0,,,1,365,0,
4714148,Appartamento luminoso e accogliente a San Giovanni quartiere tipicamente romano,23301824,Concetta,,VII San Giovanni/Cinecittà,41.87742,12.50813,Entire home/apt,54,3,184,2021-07-17,2.29,1,330,2,CISE 2429 -CIU  CVN-003181-1
4715768,Cheap&chic! Rome at your fingertips!,5117377,Carolina,,XIV Monte Mario,41.92006,12.44536,Entire home/apt,70,3,114,2019-11-01,1.42,1,329,4,
4722478,Large apartment city center nearby Termini WiFi AC,2816961,Chiara,,I Centro Storico,41.8959,12.50232,Entire home/apt,145,2,83,2021-07-05,1.13,7,253,6,CVN-002775-9
4722706,Vatican RoomsCipro-Colyseus,24394071,Luca,,I Centro Storico,41.91111,12.44642,Private room,67,1,1,2019-09-29,0.04,4,296,0,
4723489,Appartamento nel cuore di Roma,24395205,Eugenia,,VII San Giovanni/Cinecittà,41.88441,12.51493,Entire home/apt,100,2,2,2015-05-03,0.02,1,365,0,
4723638,Maison Trastevere with garden,24396328,Alfredo&Rose,,I Centro Storico,41.89095,12.47017,Entire home/apt,114,3,160,2021-10-07,2.06,2,195,16,Codice Identificativo Unico (CIU) : ATR-008425-7
4724189,Rome Meile House,24399743,Cuizhi,,I Centro Storico,41.89749,12.50439,Hotel room,50,1,38,2015-10-24,0.48,3,344,2,
4724332,Vatican Rooms Cipro-Tiberis,24394071,Luca,,I Centro Storico,41.90982,12.44456,Private room,66,1,7,2020-01-01,0.13,4,6,0,
4727174,Roma-Vaticano: silenzioso/centrale,24407149,Piero,,XIII Aurelia,41.8963,12.45148,Entire home/apt,209,3,11,2018-04-03,0.16,1,103,0,
4732530,Vatican Rooms Cipro- Petrus,24394071,Luca,,I Centro Storico,41.91086,12.44582,Private room,67,1,18,2019-08-23,0.23,4,56,0,
4733277,Eve Gust House Trevi Fountain,24439450,Giulio,,I Centro Storico,41.90177,12.48453,Entire home/apt,205,3,24,2018-06-16,0.58,4,331,2,CVN-002821-1
4733309,"BA.HOME B&B - DOUBLE room, Roma.",24439625,Simone E Martina - Ba.Home,,I Centro Storico,41.89246,12.50967,Private room,85,2,41,2017-08-13,0.51,4,344,0,
4733578,Pujé Pujé holiday home,14874856,Roberta,,I Centro Storico,41.88724,12.50512,Entire home/apt,99,3,125,2019-11-12,1.63,1,284,0,
4734135,Great Apartment in great Location,24442962,Paola,,VII San Giovanni/Cinecittà,41.87299,12.51979,Entire home/apt,100,3,73,2019-06-16,0.93,1,103,0,
4735017,Trevi Fountain Suite,1355575,Valerie,,I Centro Storico,41.90164,12.48542,Entire home/apt,100,3,177,2019-10-27,2.23,2,361,1,
4737382,Luxury Apartment Central Rome,20888423,Augusto,,II Parioli/Nomentano,41.91371,12.50104,Entire home/apt,82,1,0,,,4,225,0,
4740336,New Velvet Trastevere Apartment,24471190,Sara,,XII Monte Verde,41.88169,12.46509,Entire home/apt,56,2,197,2019-10-14,2.39,1,1,0,
4740646,première étage - Roma (Vaticano) - Italy,725553,Stefania,,XIV Monte Mario,41.91064,12.44253,Entire home/apt,1000,1,54,2019-10-14,0.77,1,0,0,
4741120,APPARTAMENTO ROMA  A 30MT COLOSSEO,24474485,Alfonso,,I Centro Storico,41.89196,12.48942,Entire home/apt,200,1,0,,,1,365,0,
4741990,Balconcino con vista Basilica S.Giovanni,9135659,Francesca,,I Centro Storico,41.88825,12.50557,Entire home/apt,82,30,16,2016-10-03,0.22,2,267,0,
4742352,VATICAN LORIS HOUSE,22803791,Loris,,I Centro Storico,41.90647,12.44904,Entire home/apt,101,3,73,2021-07-26,0.90,2,58,3,
4743909,Room with Terrace  Lovely Well Connected,12819742,Maura,,V Prenestino/Centocelle,41.87706,12.54266,Private room,21,3,196,2019-12-07,2.54,1,131,2,
4745831,G&G Trastevere,16816872,Igli,,XII Monte Verde,41.88176,12.46865,Private room,112,1,0,,,2,365,0,
4749586,"Beautiful loft with garden , wifi !",24511861,Francesca,,XII Monte Verde,41.8809,12.45667,Entire home/apt,66,2,97,2019-09-12,1.28,1,342,1,
4751426,TREVI BOUTIQUE APARTMENT 2/4,24519791,Federica,,I Centro Storico,41.9039,12.48608,Entire home/apt,93,3,232,2021-10-01,2.90,2,337,3,
4752753,DUE PASSI DA SAN PIETRO RED Room private bathroom,24524605,B&B Casa Der Poeta,,XIII Aurelia,41.898697,12.432856,Private room,76,2,1,2017-09-22,0.02,3,169,0,BBN-C01226-5
4754913,Amazing flat with wonderful terrace!,14162586,Antonella E Matteo,,IV Tiburtina,41.90097,12.56031,Private room,60,3,13,2017-05-29,0.17,1,1,0,
4755892,The cutest little house in Rome,14584300,Emilia,,V Prenestino/Centocelle,41.88437,12.5406,Private room,22,2,4,2015-05-17,0.06,1,0,0,
4756872,LOVELY ROOM IN ROME NEAR THE CENTER FOR ERASMUS,12959919,Cristina,,VII San Giovanni/Cinecittà,41.88235,12.50807,Private room,38,2,278,2019-09-12,3.41,8,286,0,
4757996,LUMINOSA centrale tra musica e arte,10613111,Isabelle,,II Parioli/Nomentano,41.93169,12.47183,Entire home/apt,85,3,14,2017-01-01,0.18,1,9,0,
4758471,"Large room +private bathroom/balcony, Vatican view",23057925,David,,I Centro Storico,41.90645,12.44459,Private room,59,3,74,2020-01-01,0.96,3,0,0,
4758855,Large studio flat views of St. John,9135659,Francesca,,I Centro Storico,41.88655,12.50654,Entire home/apt,63,30,24,2018-01-01,0.30,2,226,0,
4763897,Casa Vacanza RICORDI ROMANI,24579694,Maria Pia,,II Parioli/Nomentano,41.93347,12.4653,Entire home/apt,100,4,83,2019-12-20,1.22,1,300,4,
4764560,Spanish Steps apartment with private garden.,24377740,#30 Spanish Steps,,I Centro Storico,41.90468,12.4873,Entire home/apt,259,3,23,2019-08-12,0.30,1,152,2,SCIA QA/2014/12938 del 7 agosto 2014
4766848,"BA.HOME - La SUITE , apartment.",24439625,Simone E Martina - Ba.Home,,I Centro Storico,41.89003,12.51005,Entire home/apt,115,2,32,2016-05-29,0.39,4,344,0,
4775426,Charming B&W House in Saint Peter,1598129,Michela,,I Centro Storico,41.9089,12.45914,Entire home/apt,75,3,281,2021-09-15,3.45,3,350,10,
4779061,Loft-boat near Vaticano  (max 28 days),9828579,Flavia,,I Centro Storico,41.90857,12.46483,Entire home/apt,70,2,35,2021-09-30,0.47,1,293,5,
4780195,Big room + private bathroom near metro & Vatican!,2953791,Sara And Marco,,I Centro Storico,41.91116,12.45351,Private room,45,2,213,2019-09-24,2.58,1,275,0,
4780463,Private apartment near Gemelli,24181650,Morgan,,XIV Monte Mario,41.93141,12.42555,Entire home/apt,50,2,65,2021-09-06,0.83,1,243,9,CIU CVN-003224-8
4780771,Apartment in the centre of Rome,24651458,Cristina,,I Centro Storico,41.907,12.50094,Entire home/apt,150,14,118,2019-08-03,1.48,1,294,0,
4781052,Colosseo- Monti: double room with private bathroom,3329838,Lombardo,,I Centro Storico,41.89515,12.49867,Hotel room,74,3,255,2019-10-23,3.16,2,0,0,
4781220,Central room in a magic place,861305,Laura,,II Parioli/Nomentano,41.89759,12.51029,Private room,45,1,153,2019-07-29,1.91,2,87,1,
4781559,The traveler's garden,24654743,Elisabetta,,I Centro Storico,41.91541,12.46846,Entire home/apt,250,2,125,2020-02-14,1.57,1,341,0,
4781968,Rome EUR strategic & well linked ☀❄ carpark IFO,24656421,Sonia,,IX Eur,41.80012,12.4477,Entire home/apt,75,2,18,2018-03-24,0.25,1,160,3,
4789016,superattico vicino trastevere,24686069,Serenella,,XII Monte Verde,41.87642,12.45203,Entire home/apt,95,2,8,2015-07-14,0.10,2,360,0,
4789152,DOUBLE ROOM - PRATI DISTRICT,16780754,Angela,,I Centro Storico,41.91126,12.46492,Private room,500,2,2,2020-01-04,0.09,4,89,0,
4790761,Appartamento nel delizioso Pigneto,24692558,Daniela,,V Prenestino/Centocelle,41.8889,12.53134,Entire home/apt,39,2,3,2019-01-01,0.07,1,340,0,
4791227,Casa ampia e assolata al Pigneto.,24694767,Paola,,V Prenestino/Centocelle,41.88731,12.52619,Entire home/apt,80,2,43,2021-06-15,0.57,3,260,8,
4792545,Suite con Vasca Idromassaggio,6250724,Andrea,,XI Arvalia/Portuense,41.81621,12.30711,Private room,89,1,1,2016-08-15,0.02,6,284,0,
4797547,Apartment at 2minute far from St Peter's Cathedral,24138097,Miguel,,XIII Aurelia,41.89856,12.45397,Entire home/apt,113,2,90,2019-07-28,1.11,4,281,0,9765
4798781,VATICAN BRIDGE HOME,24726420,Jacopo,,XIII Aurelia,41.90001,12.45223,Entire home/apt,130,3,161,2020-01-20,1.94,1,0,0,
4798880,Colosseo-Monti: triple bedroom with private toilet,3329838,Lombardo,,I Centro Storico,41.89515,12.49867,Private room,79,3,231,2020-02-02,2.85,2,0,0,
4798995,Rome Guest House St. Peter,24727391,Massimo,,I Centro Storico,41.91071,12.45624,Entire home/apt,250,2,84,2020-02-21,1.35,1,53,0,
4799339,Vatican large family apartment,24728686,Raffaello,,I Centro Storico,41.90849,12.45448,Entire home/apt,150,3,8,2020-01-07,0.14,2,295,0,
4799838,Karol Apartment Rome,24722507,Carolina,,VII San Giovanni/Cinecittà,41.87953,12.50619,Entire home/apt,99,2,3,2015-10-18,0.04,1,0,0,
4805359,Vatican View,24407745,Chiara,,I Centro Storico,41.90767,12.45364,Entire home/apt,86,5,9,2019-12-28,0.27,1,315,0,
4806861,Vintage Apartment Trastevere St.,6519534,Alessia & Daniele,,XII Monte Verde,41.87189,12.46173,Entire home/apt,102,3,30,2016-11-28,0.36,25,327,0,
4808208,Bright and Cozy Room with terrace,24685791,Laura,,V Prenestino/Centocelle,41.88151,12.54213,Private room,27,1,53,2017-06-12,0.72,1,56,2,
4818991,New!! delizioso in centro storico,24817257,Paola Francesca,,I Centro Storico,41.90393,12.50435,Entire home/apt,81,3,155,2019-04-13,1.88,1,336,5,
4820194,SantHome - Your Home away from Home,24823385,Luigi,,I Centro Storico,41.88807,12.47249,Entire home/apt,85,2,270,2020-03-09,3.39,1,0,0,
4821276,B&B La fontana. Trastevere,24827721,Anna,,I Centro Storico,41.88797,12.46856,Private room,59,2,112,2021-09-07,1.51,1,305,6,
4827607,Beautiful cosy room with a balcony.,3047,Elif,,VIII Appia Antica,41.87012,12.48413,Private room,22,7,2,2015-10-05,0.02,5,355,0,
4828160,Pantheon Romantic Nest with Terrace,1107433,Emiliano & Maria,,I Centro Storico,41.8969,12.47667,Entire home/apt,177,1,72,2019-11-03,0.91,54,354,0,
4828624,Camera Matrimoniale Standard Uso Singola,9384535,Luana,,II Parioli/Nomentano,41.92599,12.47127,Private room,510,1,0,,,4,112,0,
4828729,Camera Matrimoniale  Superior Uso Singola,9384535,Luana,,II Parioli/Nomentano,41.92435,12.47066,Private room,535,1,0,,,4,112,0,
4831547,Alessia&Calliope,17167875,Alessia,,XIII Aurelia,41.89736,12.45577,Private room,70,1,13,2019-08-02,0.17,6,357,0,
4832132,Boutique Domus Castel Bright Trastevere Wifi AC,3356656,Paolo&Franziska,,XII Monte Verde,41.87856,12.46944,Entire home/apt,112,3,38,2021-08-02,0.49,15,181,3,
4832350,Chic Vatican Apartment with Terrace and Jetted Tubs,24872726,Mariastella,,XIII Aurelia,41.89547,12.43468,Entire home/apt,353,3,93,2021-09-01,1.19,3,321,1,
4836499,Casa Sista,24894293,Maria Teresa,,X Ostia/Acilia,41.73357,12.26829,Entire home/apt,55,3,0,,,1,363,0,
4839326,"Casa Vacanze Shivon, San Paolo zone",24905461,Romana,,VIII Appia Antica,41.85679,12.47113,Entire home/apt,80,3,44,2019-03-20,0.74,1,310,2,
4839493,Colosseum - Termini - Double/ Twin Room,24306331,Paolo E Camilla,,I Centro Storico,41.8932,12.51052,Hotel room,137,2,11,2019-08-18,0.46,13,349,3,AFF-004702-2
4839518,Cozy Studio Flat Rome Centre,5818882,Daria,,XIII Aurelia,41.90173,12.43994,Entire home/apt,50,2,251,2020-06-20,3.08,1,261,22,
4840880,LUXURY APARTMENT IMPERIAL FORUM,6114524,Victor & Emma,,I Centro Storico,41.89058,12.48433,Entire home/apt,120,1,200,2020-02-21,2.67,7,0,0,
4843907,Testaccio Old Rome Apartment,1561023,Simone,,I Centro Storico,41.88052,12.47272,Entire home/apt,80,3,9,2019-09-20,0.22,18,222,2,
4844085,"Borgo Pio Holidays, Vatican House",24926508,Antonella,,I Centro Storico,41.90328,12.45846,Entire home/apt,117,1,11,2016-09-30,0.17,1,1,0,
4844274,Luminoso Attico con Terrazza,24927654,Elisa,,XI Arvalia/Portuense,41.86026,12.46621,Entire home/apt,70,2,13,2017-06-12,0.17,2,328,0,
4844951,Central Apartment with a View,5222626,Elena,,I Centro Storico,41.89388,12.48069,Entire home/apt,110,3,71,2019-11-10,0.89,1,260,1,CVN-004846-1
4846293,1 bedroom in apt in Monteverde (L),4013464,Alessio,,XII Monte Verde,41.88139,12.45763,Private room,25,10,9,2015-08-08,0.19,3,91,3,
4847015,Comfortable appartment close to Navona square,24930271,Silvia,,I Centro Storico,41.89995,12.46925,Entire home/apt,132,2,133,2021-09-28,1.73,1,307,6,
4848224,Vatican Angels Casa Vacanze,21484861,Valentina,,I Centro Storico,41.90744,12.45076,Entire home/apt,90,2,60,2021-10-06,0.73,1,286,7,CODICE IDENTIFICATIVO UNIVOCO     CVI-000315-1
4853667,Wonderful apartment in Rome,24968972,Sofia,,I Centro Storico,41.90786,12.44668,Entire home/apt,100,1,0,,,1,0,0,
4854075,Il Granello di sabbia,13693017,Elisabetta & Andrea,,X Ostia/Acilia,41.73128,12.28967,Private room,35,3,18,2015-06-28,0.24,4,0,0,
4854091,La Goccia nel mare,13693017,Elisabetta & Andrea,,X Ostia/Acilia,41.73063,12.29079,Private room,35,3,12,2018-11-14,0.15,4,0,0,
4854243,Pigneto Mon Amour,2421217,Gioia,,V Prenestino/Centocelle,41.88667,12.531,Entire home/apt,75,3,24,2016-08-04,0.31,1,254,0,
4854730,CHARMING APART. PIAZZA DEL POPOLO,24515204,Fidia,,I Centro Storico,41.91085,12.47525,Entire home/apt,351,2,86,2021-08-15,1.09,4,308,4,
4854822,EULALIA LUXURY APARTMENT // VATICAN MUSEUMS,24974641,Paola,,I Centro Storico,41.90854,12.45561,Entire home/apt,103,2,206,2021-10-07,2.51,1,240,15,Scia comune di Roma Capitale QA/2014/21643
4858622,I Mulini a Vento B&B Double,4409225,Daniele,,I Centro Storico,41.90793,12.46038,Hotel room,117,1,4,2019-08-18,0.20,4,364,2,
4858693,CAMPO DE' FIORI APARTMENT. UP TO 5,21960026,Germana,,I Centro Storico,41.89573,12.47149,Entire home/apt,130,3,26,2019-10-28,0.43,13,163,0,
4859528,Sunny room in Rome,17160983,Davide,,XIV Monte Mario,41.92184,12.43875,Entire home/apt,40,2,36,2018-05-27,0.46,1,0,0,
4860428,B&B LE STREGHE IN  CASA LIBERTY N1,25001959,Marzia,,II Parioli/Nomentano,41.92072,12.52591,Private room,41,1,41,2017-06-30,0.51,3,346,0,
4861018,I Mulini a Vento B&B Double,4409225,Daniele,,I Centro Storico,41.90971,12.4589,Private room,84,1,1,2021-09-03,0.77,4,349,1,
4861251,I Mulini a Vento B&B Triple/Quad Room,4409225,Daniele,,I Centro Storico,41.90981,12.46013,Hotel room,98,1,0,,,4,331,0,
4864288,4th Mile Holiday,25021117,Simone,,VII San Giovanni/Cinecittà,41.8369,12.55034,Entire home/apt,54,1,9,2016-05-24,0.11,1,0,0,
4864562,Very comfortable and quite place,5378641,Alessandro,,XIV Monte Mario,41.91228,12.41592,Private room,80,1,0,,,4,365,0,
4864930,Boutique Domus Navona Librari Balcony Free Wifi,3356656,Paolo&Franziska,,I Centro Storico,41.89477,12.47369,Entire home/apt,177,3,195,2021-09-15,2.41,15,327,9,
4865002,Roma: Country Relax sulla Cassia,23427464,Federico,,XV Cassia/Flaminia,41.985,12.4224,Private room,60,3,1,2018-08-12,0.03,2,88,0,
4865434,ROMA FOR YOU,25027218,Antonino,,VIII Appia Antica,41.85305,12.48617,Entire home/apt,63,3,11,2020-01-03,0.34,1,332,0,ID14378
4866882,Cool & Comfy Studio Vatican area,24872726,Mariastella,,XIII Aurelia,41.89474,12.4369,Entire home/apt,75,3,86,2019-10-16,1.29,3,3,2,
4867487,Apartment next to Colosseo,25037204,Francesco,,I Centro Storico,41.8899,12.49808,Entire home/apt,109,3,169,2021-08-26,2.13,1,343,7,
4867588,beautiful apartment near St. Peter,9760403,Alessandra,,XIII Aurelia,41.89691,12.43962,Entire home/apt,5000,1,38,2019-06-23,0.49,4,253,0,
4869354,Trastevere Terrace at Porta Portese,24839668,Roberto,,XII Monte Verde,41.87555,12.46551,Entire home/apt,75,3,280,2021-09-07,3.50,1,236,11,
4869893,St PETER BOUTIQUE FAMILY RESIDENCE GARDEN AND 3BR,1107433,Emiliano & Maria,,XIII Aurelia,41.89673,12.45788,Entire home/apt,205,1,118,2020-08-06,1.48,54,346,9,
4870901,iFlat | Spanish Steps Studio Apartment,23532561,IFlat,,I Centro Storico,41.90394,12.49022,Entire home/apt,877,2,145,2019-10-25,1.78,169,0,0,
4873867,Spes Rome city center,25073230,Romina,,I Centro Storico,41.89223,12.47531,Entire home/apt,50,2,148,2021-10-03,3.09,1,322,24,
4874236,Casa di Ro - nice brand new room with pvt bathroom,23588092,Roberta,,VII San Giovanni/Cinecittà,41.88778,12.52219,Private room,29,1,332,2020-01-08,4.11,2,284,0,
4876034,Modern BnB Dbl Sup (St2),25068892,Alessio,,I Centro Storico,41.90749,12.45075,Hotel room,66,1,2,2016-07-07,0.06,3,346,0,
4876179,Affascinante Appartamento Moderno,24134527,Marco,,IV Tiburtina,41.91015,12.54551,Entire home/apt,78,2,339,2020-01-28,4.12,1,135,0,
4876187,Modern BnB Dbl (St3),25068892,Alessio,,I Centro Storico,41.90602,12.44948,Hotel room,43,1,0,,,3,337,0,
4876575,Modern BnB Dbl (St5),25068892,Alessio,,I Centro Storico,41.90545,12.44916,Hotel room,48,1,6,2021-09-29,0.28,3,347,5,
4877282,cozy home in testaccio,24997430,Elettra,,I Centro Storico,41.88142,12.47659,Entire home/apt,82,3,174,2019-11-05,2.11,1,0,0,
4877779,noHiPSTER Hostel Ceruleo / Pigneto,16470263,Emiliano,,V Prenestino/Centocelle,41.89016,12.52072,Private room,33,1,352,2019-07-04,4.34,5,332,6,
4878836,Pretty Little Apartment,25098495,Luca,,XV Cassia/Flaminia,41.99219,12.48257,Entire home/apt,35,2,37,2015-02-23,0.46,1,176,4,
4879498,Appartamento Benincampi,25102066,Laura,,I Centro Storico,41.89901,12.47463,Entire home/apt,261,1,62,2021-09-12,0.83,1,335,8,
4879686,"Apartment in villa, St. Peter area",1223782,Roberto & Marina,,XIII Aurelia,41.91174,12.42152,Private room,30,2,1,2019-06-12,0.04,3,293,0,
4880653,Luxury Roman Apartment Spanish Steps,8447725,Edoardo,,I Centro Storico,41.90696,12.47757,Entire home/apt,399,3,4,2021-09-29,2.73,3,352,2,4831
4881100,Roma in 4 Archeologia Mare Castelli con pulizie,17229089,Eur Nir Residence,,IX Eur,41.8052,12.44518,Entire home/apt,89,1,1,2018-04-15,0.02,3,179,0,
4885901,Vatican Zen Home & Terrace!,567006,Andrea,,I Centro Storico,41.91024,12.45401,Entire home/apt,43,15,273,2020-01-08,3.31,4,218,0,
4887858,Roma in 2 Archeologia Mare Castelli con pulizie,17229089,Eur Nir Residence,,IX Eur,41.80554,12.44554,Entire home/apt,74,1,2,2021-09-26,0.36,3,179,2,
4890145,Piazza Venezia Junior Suite,15099022,Afm,,I Centro Storico,41.897,12.48209,Entire home/apt,150,1,37,2021-09-21,0.60,1,130,1,10115
4893294,Apartment in historical building in Trastevere,25179051,Stefano,,I Centro Storico,41.89504,12.46362,Entire home/apt,100,5,0,,,1,0,0,
4894444,Comfy room & private bath - Central,25066127,Jerome,,VII San Giovanni/Cinecittà,41.87702,12.50973,Private room,29,2,185,2019-11-01,2.24,4,348,0,
4895004,Graziosa villa vicino il Pigneto,25154308,Emanuela,,V Prenestino/Centocelle,41.87502,12.55109,Private room,18,3,0,,,3,0,0,
4897961,"BA.HOME - WIDE DOUBLE ROOM, Roma.",24439625,Simone E Martina - Ba.Home,,I Centro Storico,41.89171,12.50914,Private room,90,2,46,2017-09-11,0.58,4,344,0,
4899626,Spacious & Comfy Central  3 Bedroom Apartment,70994038,Camilla,,XIII Aurelia,41.89467,12.43715,Entire home/apt,80,2,78,2019-06-28,1.42,4,343,1,
4900306,Double room in the center of Rome,23152755,Emanuele,,I Centro Storico,41.89375,12.48012,Private room,95,1,339,2019-12-12,4.14,2,361,0,
4900323,Single room in the center of Rome,23152755,Emanuele,,I Centro Storico,41.89389,12.48013,Private room,85,1,456,2019-12-27,5.55,2,296,0,
4901233,Centre - Termini Station - Triple Room,24306331,Paolo E Camilla,,I Centro Storico,41.89428,12.51136,Hotel room,170,2,0,,,13,359,0,AFF-004702-2
4902103,Roma centro intero appartamento,25234165,Francesca,,VII San Giovanni/Cinecittà,41.87779,12.5078,Entire home/apt,91,2,1,2015-03-08,0.01,1,365,0,
4902767,Queen bed w/ balcony - Central,25066127,Jerome,,VII San Giovanni/Cinecittà,41.87799,12.50802,Private room,37,2,160,2019-10-10,2.16,4,345,0,
4902848,Queen bed w/ view in central Rome,25066127,Jerome,,VII San Giovanni/Cinecittà,41.87853,12.5084,Private room,40,2,139,2019-10-12,1.72,4,345,0,
4902896,Full bed w/ lots of light - Central,25066127,Jerome,,VII San Giovanni/Cinecittà,41.87811,12.50975,Private room,35,2,128,2019-04-30,1.55,4,331,0,
4905520,appartamento fidene,2030873,Alessandro,,III Monte Sacro,41.9754,12.51723,Entire home/apt,120,1,0,,,1,0,0,
4905655,Camera  doppia con bagno privato plus,25256487,Marco,,I Centro Storico,41.89615,12.49579,Hotel room,65,1,202,2020-02-08,2.66,3,42,2,BBN-002179-4
4905659,A&F Colosseo B&B (Rome - Colosseum),25256487,Marco,,I Centro Storico,41.89665,12.49625,Private room,96,1,271,2021-08-20,3.66,3,51,9,BBN-002179-4
4905802,"Luxury apartment close 
to Trevi Fountain and Spanish Steps",25257601,Alessandra,,I Centro Storico,41.90459,12.48936,Entire home/apt,102,1,472,2021-10-05,6.27,1,311,33,SCIA Numero protocollo: QA/2015/10113 del 07/05/2015
4907096,Ma Petit Maison,25264887,Angela,,XIV Monte Mario,41.9219,12.43655,Entire home/apt,65,3,29,2019-06-15,0.44,1,341,2,
4908011,Cozy 35sqm apartment in MONTI,2203536,Giovanni,,I Centro Storico,41.89615,12.4954,Entire home/apt,89,3,7,2015-06-02,0.09,1,326,0,
4908914,Trastevere terrace - panoramic view,14082448,Margrethe,,I Centro Storico,41.89078,12.46933,Entire home/apt,170,3,221,2021-09-07,2.75,1,175,16,
4910267,Centre -Termini Station -  Double Room,24306331,Paolo E Camilla,,I Centro Storico,41.89305,12.51069,Private room,137,1,3,2021-08-24,2.31,13,350,3,AFF-004702-2
4918581,ROOMnearTERMINImetroASanGiovanni,24220703,Francesca E Gian Andrea,,VII San Giovanni/Cinecittà,41.87616,12.50687,Private room,106,1,24,2018-06-20,0.31,2,364,0,
4919381,"Nice stay nearby the Colosseum, triple room",2087194,Anna Maria,,I Centro Storico,41.89454,12.48976,Private room,120,1,1,2019-04-16,0.03,2,365,0,
4919727,Single Room next to the Colosseo,23932735,Maison Colosseo,,I Centro Storico,41.88877,12.49671,Private room,62,1,37,2019-12-29,0.46,3,312,1,
4922084,San Pietro Orange,18731780,Carlo,,I Centro Storico,41.90462,12.46211,Entire home/apt,60,3,137,2019-10-01,1.85,1,253,0,
4924529,Double bedroom near vatican,23476983,Shiva,,I Centro Storico,41.90941,12.46295,Private room,41,1,43,2021-09-18,0.64,3,351,6,
4929454,accogliente appart.  silenzioso,25393215,Ross,,V Prenestino/Centocelle,41.87512,12.54325,Entire home/apt,28,2,16,2015-05-19,0.20,1,345,3,
4930745,Affittasi casa/camera roma,17668293,Lorenzo,,VIII Appia Antica,41.86007,12.49296,Entire home/apt,50,1,0,,,1,0,0,
4940413,Villa Lory's Holiday,3166080,Claudio&Silvia,,XIV Monte Mario,41.987991,12.389697,Entire home/apt,68,2,37,2019-05-14,0.45,3,90,0,QA/2015/12004      -    CIU CVN-003702-9
